Score Threshold,Dice Threshold,Consider Score,Consider Dice,Smart,Count
500,2,True,True,True,164
500,2,True,True,True,164
500,2,True,True,True,164
500,2,True,True,True,164
500,2,True,True,True,164
500,2,True,True,True,164
500,2,True,True,True,164
500,2,True,True,True,164
500,2,True,True,True,164
500,2,True,True,True,164
500,2,True,True,True,164
500,2,True,True,True,164
500,2,True,True,True,164
500,2,True,True,True,164
500,2,True,True,True,164
500,2,True,True,True,164
500,2,True,True,True,164
500,2,True,True,True,164
500,2,True,True,True,164
500,2,True,True,True,164
500,2,True,True,True,164
500,2,True,True,True,164
500,2,True,True,True,164
500,2,True,True,True,164
500,2,True,True,True,164
500,2,True,True,True,164
500,2,True,True,True,164
500,2,True,True,True,164
500,2,True,True,True,164
500,2,True,True,True,164
500,2,True,True,True,164
500,2,True,True,True,164
500,2,True,True,True,164
500,2,True,True,True,164
500,2,True,True,True,164
500,2,True,True,True,164
500,2,True,True,True,164
500,2,True,True,True,164
500,2,True,True,True,164
500,2,True,True,True,164
500,2,True,True,True,164
500,2,True,True,True,164
500,2,True,True,True,164
500,2,True,True,True,164
500,2,True,True,True,164
500,2,True,True,True,164
500,2,True,True,True,164
500,2,True,True,True,164
500,2,True,True,True,164
500,2,True,True,True,164
500,2,True,True,True,164
500,2,True,True,True,164
500,2,True,True,True,164
500,2,True,True,True,164
500,2,True,True,True,164
500,2,True,True,True,164
500,2,True,True,True,164
500,2,True,True,True,164
500,2,True,True,True,164
500,2,True,True,True,164
500,2,True,True,True,164
500,2,True,True,True,164
500,2,True,True,True,164
500,2,True,True,True,164
500,2,True,True,True,164
500,2,True,True,True,164
500,2,True,True,True,164
500,2,True,True,True,164
500,2,True,True,True,164
500,2,True,True,True,164
500,2,True,True,True,164
500,2,True,True,True,164
500,2,True,True,True,164
500,2,True,True,True,164
500,2,True,True,True,164
500,2,True,True,True,164
500,2,True,True,True,164
500,2,True,True,True,164
500,2,True,True,True,164
500,2,True,True,True,164
500,2,True,True,True,164
500,2,True,True,True,164
500,2,True,True,True,164
500,2,True,True,True,164
500,2,True,True,True,164
500,2,True,True,True,164
500,2,True,True,True,164
500,2,True,True,True,164
500,2,True,True,True,164
500,2,True,True,True,164
500,2,True,True,True,164
500,2,True,True,True,164
500,2,True,True,True,164
500,2,True,True,True,164
500,2,True,True,True,164
500,2,True,True,True,164
500,2,True,True,True,164
500,2,True,True,True,164
500,2,True,True,True,164
500,2,True,True,True,164
500,2,True,True,True,164
500,2,True,True,True,164
500,2,True,True,True,164
500,2,True,True,True,164
